aqi,pre_aqi,so2,no2,co,o3,pm10,pm2_5,temp,humi,w_dir,wind,rain
19,26,4,19,0.7,51,19,11,21,99,0,1,1.6
18,19,4,17,0.7,56,14,7,21,100,225,1,2.9
18,18,4,17,0.7,57,13,6,21,100,225,1,2.4
18,18,4,18,0.7,56,13,6,21,100,225,1,0.7
17,18,4,18,0.7,54,13,6,21,100,0,2,0.5
16,17,4,18,0.7,51,13,5,21,100,225,2,0.7
16,16,4,16,0.7,49,13,4,21,100,0,2,0.1
15,16,4,14,0.6,45,14,6,21,97,45,2,0.1
14,15,4,13,0.6,42,13,6,21,96,45,2,0
14,14,4,12,0.6,42,14,6,20,98,45,2,0
13,14,4,11,0.6,41,12,5,20,97,45,1,0
14,13,4,9,0.5,44,10,3,20,96,45,1,0.1
14,14,4,8,0.5,44,12,4,20,95,45,1,0
15,14,4,7,0.5,45,13,5,20,96,45,2,0
15,15,5,6,0.5,47,12,4,19,99,45,2,8.6
17,15,5,5,0.5,54,10,2,19,100,0,1,16.6
18,17,4,4,0.5,56,9,3,18,100,0,1,7
19,18,5,4,0.5,58,10,3,18,99,0,2,0.2
18,19,4,5,0.5,57,8,3,18,98,45,2,0
17,18,5,6,0.5,54,8,3,19,98,0,2,0
16,17,5,9,0.6,49,8,2,19,98,45,2,0
15,16,5,11,0.6,45,10,3,19,100,45,1,0.4
15,15,5,12,0.6,46,12,4,20,99,0,1,0.8
15,15,5,12,0.6,46,14,5,21,93,0,1,0
15,15,5,12,0.6,45,15,6,20,96,270,1,0
18,15,5,12,0.6,44,18,7,21,97,0,1,0.1
18,18,5,10,0.6,48,18,10,21,97,225,1,0.1
16,18,5,10,0.6,50,15,6,21,98,270,1,0
16,16,5,12,0.6,50,15,6,21,98,270,1,0
16,16,5,15,0.6,46,16,5,23,95,0,1,0.3
14,16,4,18,0.7,39,14,5,23,93,45,1,0
12,14,5,21,0.7,31,12,5,22,96,45,2,0
18,12,5,24,0.8,23,18,8,22,99,0,1,3.4
17,18,5,23,0.7,20,17,8,22,99,0,1,0
16,17,5,26,0.8,14,16,9,22,100,0,1,0.1
21,16,5,24,0.7,14,21,9,21,100,315,1,1.9
23,21,4,19,0.7,16,23,10,21,100,270,1,0.9
19,23,4,17,0.6,15,19,11,21,100,180,1,0.2
18,19,4,16,0.6,15,18,8,21,100,125,1,0.1
18,18,4,14,0.6,17,18,8,21,100,45,1,0.1
15,18,4,13,0.6,16,15,8,21,100,90,0,0
14,15,4,12,0.5,17,14,5,21,100,90,0,0.1
11,14,4,11,0.5,16,11,5,21,100,45,1,0.3
12,11,4,12,0.6,14,12,4,21,100,125,1,0.5
12,12,4,16,0.6,13,12,5,21,100,125,1,0.1
11,12,5,19,0.6,14,11,4,22,100,180,2,0.4
16,11,5,18,0.6,17,16,4,22,98,180,3,0.1
20,16,5,12,0.5,24,20,6,23,96,180,3,0
14,20,5,9,0.4,30,14,5,22,97,180,2,0.2
14,14,5,10,0.5,30,14,5,22,99,180,2,0.3
16,14,5,9,0.5,34,16,4,24,94,180,2,1
13,16,5,8,0.4,39,13,5,25,84,180,3,0
14,13,5,8,0.4,44,14,4,26,74,180,3,0
17,14,5,8,0.4,46,17,4,26,75,180,3,0
16,17,5,11,0.4,43,16,6,26,73,180,3,0
18,16,6,13,0.5,38,18,6,25,80,180,3,0
19,18,5,16,0.5,29,19,6,24,85,180,2,0
21,19,5,18,0.5,22,21,6,24,87,180,2,0
23,21,5,18,0.5,21,23,7,23,91,180,2,0
23,23,5,16,0.5,24,23,8,23,93,180,2,0
20,23,4,15,0.5,23,20,8,23,94,180,2,0
20,20,5,16,0.5,21,20,6,22,96,180,2,0
21,20,4,12,0.4,25,21,6,22,97,125,2,0
19,21,4,10,0.4,27,19,7,22,100,315,1,0.4
17,19,4,9,0.4,29,17,6,22,100,125,2,29
11,17,4,6,0.4,32,11,5,21,100,180,2,1.1
9,11,4,8,0.4,28,9,3,22,100,180,2,0
12,9,4,11,0.4,26,12,3,21,100,180,2,0
15,12,4,14,0.5,23,15,5,22,100,180,2,0.1
15,15,4,15,0.5,22,15,5,22,99,180,2,0
18,15,5,13,0.5,26,18,8,24,89,180,3,0
20,18,5,10,0.4,35,20,9,25,83,180,3,0
21,20,5,10,0.4,42,21,8,26,76,180,3,0
22,21,5,7,0.4,45,22,7,27,72,180,3,0
18,22,5,8,0.4,47,18,6,25,90,125,2,4.1
20,18,5,8,0.4,46,20,11,23,90,180,3,2.3
19,20,4,8,0.4,40,19,7,26,82,180,3,0
20,19,5,11,0.4,38,20,4,23,89,125,2,0
20,20,5,15,0.5,28,20,6,23,89,125,2,0
26,20,5,18,0.5,22,26,7,22,91,125,2,0
20,26,5,20,0.5,19,20,6,22,94,125,1,0
21,20,5,21,0.5,15,21,8,22,95,125,1,0
24,21,5,22,0.5,13,24,9,22,98,180,2,0
27,24,6,24,0.6,9,27,10,22,98,125,2,0
27,27,6,22,0.5,9,27,11,22,98,125,1,0
27,27,5,21,0.5,9,27,9,22,98,180,2,0
26,27,5,19,0.5,12,26,8,22,99,125,2,0
26,26,5,18,0.5,15,26,10,22,100,180,2,0.5
23,26,5,15,0.5,20,23,10,22,100,180,2,0.4
19,23,5,15,0.5,20,19,8,22,100,125,1,0.1
20,19,5,13,0.5,21,20,9,22,99,180,2,0
21,20,5,15,0.5,20,21,10,22,99,180,2,0
22,21,5,17,0.6,20,22,10,22,96,180,2,0
22,22,5,14,0.5,29,22,11,24,88,125,2,0
25,22,5,12,0.4,36,25,8,25,78,125,3,0
22,25,4,12,0.4,36,22,8,25,79,180,3,0
22,22,5,13,0.4,43,22,8,27,71,180,2,0
21,22,4,8,0.4,48,21,6,27,71,180,2,0
17,21,5,7,0.4,48,17,5,27,67,180,3,0
17,17,4,8,0.4,48,17,5,29,61,180,3,0
17,17,4,8,0.4,48,17,4,29,57,180,2,0
18,17,4,11,0.4,43,18,4,29,56,180,3,0
20,18,4,11,0.4,43,20,4,28,63,315,2,0
23,20,4,12,0.4,31,23,5,27,69,125,2,0
19,23,4,17,0.4,20,19,6,25,74,90,2,0
18,19,5,23,0.5,11,18,6,25,81,125,1,0
22,18,5,23,0.5,8,22,7,24,83,125,1,0
23,22,5,23,0.5,8,23,7,24,87,125,2,0
28,23,4,15,0.4,22,28,9,23,90,180,1,0
22,28,5,13,0.4,27,22,9,23,90,180,2,0
22,22,5,13,0.4,29,22,7,23,91,180,2,0
22,22,5,11,0.4,32,22,10,22,94,180,2,0
23,22,5,11,0.4,34,23,9,22,94,125,1,0
23,23,5,11,0.4,34,23,8,22,95,180,2,0
25,23,5,11,0.4,33,25,10,22,94,180,2,0
28,25,5,12,0.5,32,28,12,22,96,180,2,0
28,28,6,16,0.5,28,28,13,23,90,125,2,0
33,28,7,17,0.5,29,33,13,24,88,180,2,0
33,33,6,14,0.5,38,33,15,25,79,180,2,0
33,33,6,12,0.5,51,33,12,25,85,180,3,0.3
29,33,6,11,0.4,53,29,12,27,76,180,2,0
27,29,5,8,0.4,58,27,9,28,68,180,3,0
24,27,5,7,0.4,59,24,9,29,59,180,3,0
22,24,5,7,0.4,56,22,9,30,57,180,2,0
19,22,5,9,0.4,57,19,8,30,56,315,2,0
24,19,5,10,0.5,53,24,7,30,55,180,3,0
24,24,5,12,0.5,46,24,8,29,58,180,3,0
24,24,5,14,0.4,39,24,7,27,66,180,2,0
24,24,6,17,0.4,34,24,7,26,69,180,2,0
27,24,5,20,0.4,27,27,10,25,74,180,2,0
28,27,5,21,0.4,25,28,11,25,78,180,2,0
33,28,6,23,0.4,22,33,12,24,84,180,1,0
33,33,6,23,0.5,19,33,12,23,88,180,2,0
36,33,6,22,0.5,19,36,14,23,89,125,2,0
32,36,6,18,0.4,26,32,12,23,93,125,2,0
28,32,6,14,0.5,32,28,12,23,93,180,2,0
28,28,6,11,0.5,34,28,12,23,94,180,2,0
25,28,6,10,0.4,36,25,11,23,95,180,2,0
24,25,6,8,0.4,37,24,11,22,96,180,2,0
24,24,6,10,0.4,34,24,10,22,96,180,2,0
25,24,6,14,0.5,32,25,11,23,92,180,3,0
28,25,6,12,0.5,37,28,10,24,85,180,3,0
28,28,6,12,0.4,40,28,11,25,80,180,3,0
30,28,6,10,0.4,45,30,9,26,79,180,3,0
28,30,5,10,0.4,53,28,10,27,71,180,3,0
28,28,5,7,0.4,59,28,10,28,66,125,3,0
25,28,5,7,0.4,60,25,10,29,61,180,3,0
25,25,5,8,0.4,58,25,9,30,58,180,3,0
23,25,5,8,0.4,58,23,8,30,59,180,2,0
23,23,5,10,0.4,56,23,10,29,60,180,2,0
24,23,5,11,0.4,53,24,9,29,63,180,3,0
26,24,5,13,0.4,46,26,9,28,67,180,2,0
26,26,5,18,0.4,36,26,10,26,73,125,2,0
32,26,6,22,0.6,31,32,14,25,79,180,2,0
57,32,6,19,0.7,31,58,40,25,82,180,2,0
62,57,5,18,0.6,34,64,44,24,85,180,2,0
51,62,6,15,0.6,36,52,32,24,88,180,2,0
40,51,6,13,0.5,37,40,25,24,90,180,2,0
35,40,7,11,0.4,41,35,20,23,92,180,2,0
31,35,6,10,0.4,46,31,18,23,91,125,2,0
29,31,6,8,0.4,48,29,16,23,92,180,3,0
28,29,6,8,0.4,51,28,15,23,93,180,2,0
28,28,6,8,0.4,51,28,16,23,95,180,2,0
27,28,6,9,0.4,49,27,16,23,95,180,2,0
28,27,6,12,0.4,45,28,15,23,93,180,2,0
31,28,6,12,0.4,46,31,16,24,89,180,3,0
35,31,6,12,0.5,51,35,16,26,82,180,3,0
40,35,6,11,0.5,59,40,16,27,76,180,3,0
36,40,6,9,0.5,67,36,18,28,69,180,3,0
34,36,6,8,0.4,71,34,16,30,63,180,2,0
31,34,6,8,0.4,69,31,13,30,59,180,3,0
30,31,6,9,0.4,68,30,12,30,58,180,3,0
30,30,5,9,0.4,67,30,12,30,59,180,3,0
32,30,5,10,0.4,65,32,14,29,64,180,3,0
34,32,5,10,0.4,63,34,15,28,65,125,2,0
32,34,5,11,0.5,55,32,14,28,66,180,2,0
29,32,5,16,0.5,43,29,12,27,71,125,2,0
31,29,5,18,0.5,36,31,13,26,76,180,2,0
39,31,5,17,0.5,35,39,19,25,83,180,2,0
35,39,5,16,0.5,36,35,20,24,86,180,2,0
35,35,5,13,0.5,42,35,18,24,87,180,2,0
31,35,5,10,0.5,49,31,16,24,89,180,3,0
27,31,5,8,0.4,53,27,14,24,88,180,3,0
26,27,5,7,0.4,54,26,12,24,88,180,3,0
26,26,5,7,0.4,55,26,13,24,90,180,2,0
26,26,5,6,0.4,55,26,12,24,91,180,2,0
26,26,5,6,0.4,53,26,14,23,92,125,2,0
24,26,5,8,0.4,48,24,12,23,93,180,3,0
25,24,5,9,0.4,45,25,13,24,89,180,3,0
27,25,6,9,0.4,44,27,13,24,84,180,3,0
30,27,6,9,0.4,47,30,14,26,78,180,3,0
33,30,6,8,0.4,50,33,15,27,71,180,4,0
32,33,5,8,0.4,55,32,12,28,65,180,4,0
30,32,5,7,0.4,59,30,11,29,61,180,4,0
29,30,5,7,0.4,58,29,8,30,58,315,4,0
25,29,5,8,0.4,56,25,9,30,57,180,3,0
25,25,5,8,0.4,58,25,8,30,57,180,3,0
23,25,5,10,0.4,56,23,8,29,60,180,3,0
27,23,6,12,0.4,53,27,10,29,65,180,2,0
27,27,6,13,0.5,46,27,9,28,68,125,2,0
30,27,5,15,0.5,39,30,10,27,71,180,2,0
32,30,6,16,0.5,36,32,13,26,76,180,2,0
33,32,5,15,0.5,38,33,16,26,80,125,3,0
33,33,5,13,0.5,45,33,15,25,84,180,2,0
33,33,5,10,0.4,51,33,16,24,88,180,2,0
30,33,5,8,0.5,55,30,14,24,94,180,2,0
26,30,5,7,0.5,55,26,14,24,94,180,2,0
25,26,5,8,0.4,54,25,13,24,94,180,2,0
28,25,5,7,0.4,55,28,14,23,100,125,2,13.1
27,28,5,6,0.4,54,27,12,23,99,180,2,0
24,27,5,7,0.4,49,24,13,23,100,180,2,0
26,24,5,9,0.5,45,26,13,23,99,180,2,0
28,26,5,12,0.5,40,28,15,23,98,180,2,0
30,28,6,14,0.5,38,30,14,24,95,180,2,0
34,30,6,12,0.5,41,34,17,25,90,180,2,0.1
36,34,6,12,0.5,48,36,17,26,84,180,3,0
36,36,6,11,0.5,53,36,16,27,77,180,3,0
32,36,6,8,0.4,56,32,14,27,72,180,3,0
29,32,6,9,0.5,58,29,13,28,70,180,3,0
26,29,5,11,0.5,53,26,12,29,66,180,2,0
26,26,5,11,0.5,57,26,10,29,67,315,3,0
26,26,6,13,0.5,58,26,12,28,71,180,3,0
28,26,5,13,0.5,55,28,12,27,77,180,3,0
31,28,5,14,0.5,46,31,13,26,81,180,3,0
30,31,6,15,0.5,41,30,12,25,85,180,2,0
28,30,5,15,0.5,39,28,12,25,87,125,1,0
27,28,5,14,0.5,38,27,12,25,89,180,2,0
28,27,5,16,0.5,38,28,13,24,90,180,2,0
31,28,6,16,0.5,36,31,14,24,91,180,1,0
33,31,6,11,0.4,42,33,15,24,92,180,2,0
25,33,5,7,0.4,58,25,10,21,96,0,2,5.6
18,25,5,9,0.4,56,13,5,21,98,0,1,4
16,18,5,11,0.4,49,11,3,21,99,180,1,2.7
14,16,5,11,0.5,43,12,3,20,100,125,1,21
12,14,5,11,0.4,38,12,3,21,100,125,1,5.4
12,12,5,14,0.5,36,10,4,20,100,90,1,4.9
12,12,5,19,0.5,33,12,5,20,100,125,1,5
12,12,6,23,0.7,33,12,5,20,100,90,1,3.3
17,12,6,22,0.7,42,17,8,21,99,90,1,0.7
19,17,6,22,0.7,48,19,10,21,100,180,1,0.5
24,19,6,25,0.7,43,24,12,21,98,90,1,0.1
28,24,6,23,0.6,44,28,13,22,98,180,1,0.4
24,28,6,22,0.6,55,24,10,23,94,125,1,0
25,24,6,23,0.6,55,25,12,23,95,125,1,0.2
26,25,6,24,0.6,54,26,12,23,94,125,1,0.1
28,26,6,28,0.6,52,28,13,23,94,125,1,0.3
29,28,5,30,0.6,50,29,13,23,96,125,2,0
33,29,6,33,0.7,43,33,14,22,97,90,1,0
32,33,5,35,0.6,37,32,17,22,98,0,1,0
32,32,5,35,0.7,26,32,15,22,100,125,1,0
35,32,6,36,0.7,17,35,17,22,100,125,1,0
38,35,6,35,0.7,13,38,17,22,100,125,1,0
41,38,6,34,0.7,13,41,20,22,100,125,1,0
42,41,5,29,0.7,19,42,19,21,100,180,1,0
40,42,5,27,0.7,19,40,20,21,100,0,1,0
41,40,5,24,0.6,19,41,20,21,100,125,1,0
40,41,5,22,0.6,20,40,20,21,100,315,1,0
42,40,5,16,0.6,27,42,21,21,100,125,1,0
36,42,5,14,0.6,27,36,20,21,100,180,1,0
35,36,5,16,0.6,24,35,21,21,100,180,1,0
35,35,6,20,0.6,24,35,21,21,100,180,1,0
35,35,6,19,0.6,25,35,18,22,100,180,2,6.3
42,35,5,17,0.5,35,42,20,22,100,125,2,1.3
25,42,5,13,0.5,41,25,12,24,89,180,2,0
21,25,5,11,0.4,58,21,9,24,85,180,3,0.1
20,21,5,7,0.4,64,18,9,26,72,180,3,0
20,20,5,9,0.4,63,20,8,26,71,180,3,0
21,20,5,9,0.4,67,16,6,27,66,180,3,0
21,21,5,11,0.4,67,16,5,27,64,180,3,0
22,21,5,11,0.4,68,20,6,27,61,180,3,0
20,22,5,13,0.4,63,20,6,26,70,125,2,0
22,20,4,16,0.5,54,22,7,25,73,125,2,0
22,22,5,19,0.5,47,22,8,24,77,125,2,0
27,22,5,21,0.5,41,27,9,23,83,180,2,0
27,27,5,21,0.5,37,27,11,23,85,180,2,0
28,27,5,19,0.5,39,28,11,23,88,180,2,0
28,28,5,18,0.5,41,28,12,23,87,180,2,0
31,28,5,15,0.5,48,31,13,23,87,180,2,0
29,31,5,12,0.5,52,29,13,23,88,180,2,0
28,29,5,10,0.5,55,28,14,22,92,180,3,0
26,28,5,8,0.5,58,26,12,22,91,180,2,0
26,26,5,7,0.5,61,26,12,22,91,180,2,0
26,26,5,7,0.4,61,26,14,22,93,180,2,0
24,26,5,9,0.4,58,24,13,22,91,180,3,0
23,24,5,14,0.5,54,23,12,22,91,180,3,0
26,23,5,14,0.5,55,26,15,23,91,180,2,0
29,26,5,12,0.5,60,29,14,24,84,180,3,0
30,29,5,11,0.4,65,30,16,25,78,180,3,0
30,30,5,11,0.4,67,30,13,26,68,180,3,0
30,30,5,10,0.5,66,30,12,28,59,180,3,0
28,30,5,13,0.5,60,28,16,28,56,180,3,0
25,28,5,15,0.5,66,25,10,28,57,180,3,0
30,25,6,16,0.5,70,30,9,28,57,125,2,0
33,30,6,14,0.5,68,33,11,27,63,45,2,0
34,33,6,15,0.5,64,34,16,23,74,225,3,0
48,34,5,15,0.6,56,48,16,20,94,0,2,12
32,48,5,16,0.6,49,32,18,20,94,225,1,1.8
26,32,5,16,0.6,43,26,14,19,94,225,1,0
23,26,5,16,0.6,40,23,12,19,94,0,1,0
22,23,5,14,0.5,39,22,13,19,93,0,2,0
19,22,5,12,0.5,41,19,10,19,91,45,2,0
17,19,6,11,0.5,40,17,11,19,95,90,1,0.5
22,17,6,11,0.5,39,22,10,19,95,0,1,0.3
22,22,6,11,0.5,38,22,10,18,97,225,1,0.1
25,22,6,9,0.5,48,25,13,18,97,0,2,1.4
18,25,6,9,0.4,49,18,11,18,97,225,1,0
18,18,6,10,0.5,45,18,8,18,96,45,2,0
20,18,6,12,0.5,38,20,8,18,95,0,1,0
26,20,6,13,0.5,37,26,12,18,93,0,2,0
26,26,6,16,0.5,35,26,12,18,96,270,1,0.6
24,26,6,20,0.5,32,24,12,18,99,225,1,0.8
24,24,5,20,0.5,33,24,13,19,92,45,2,0
24,24,6,17,0.5,36,24,14,19,89,45,2,0
23,24,6,14,0.5,45,23,15,20,87,45,1,0
22,23,6,16,0.6,51,22,12,20,92,125,2,0
24,22,5,19,0.6,53,24,13,21,91,90,1,0
25,24,6,19,0.5,59,25,14,23,82,125,1,0
29,25,6,22,0.5,65,29,12,25,77,125,1,0
30,29,6,23,0.5,61,30,12,24,79,125,1,0
29,30,6,27,0.5,51,29,13,23,84,125,2,0
31,29,6,32,0.6,32,31,13,22,87,125,1,0
35,31,6,35,0.6,20,35,13,22,89,125,1,0
36,35,5,34,0.6,16,36,14,22,92,125,1,0
36,36,6,31,0.6,13,36,13,21,94,315,1,0
38,36,6,30,0.6,9,38,13,21,95,315,2,0
41,38,6,25,0.6,10,41,14,21,94,125,2,0
36,41,6,23,0.6,11,36,13,21,94,180,2,0
34,36,6,21,0.5,15,34,13,21,96,180,2,0
30,34,6,16,0.4,25,30,12,21,95,180,2,0
26,30,6,11,0.3,34,26,9,21,95,125,2,0
21,26,6,9,0.4,41,21,8,21,96,180,2,0
21,21,6,12,0.4,42,21,10,21,95,180,2,0
22,21,6,13,0.4,42,22,10,21,87,180,3,0
23,22,6,11,0.4,46,23,10,22,81,180,3,0
23,23,7,8,0.3,50,23,10,24,69,180,4,0
24,23,6,8,0.3,51,24,7,25,60,180,4,0
23,24,6,8,0.3,52,23,6,26,59,180,4,0
20,23,6,6,0.3,55,20,4,27,54,180,3,0
18,20,5,7,0.3,56,17,5,27,54,180,3,0
18,18,5,9,0.3,57,16,5,28,52,180,3,0
22,18,5,10,0.3,53,22,4,27,55,180,3,0
19,22,6,11,0.3,50,19,5,27,51,180,3,0
21,19,6,10,0.3,48,21,4,27,55,180,3,0
23,21,5,12,0.3,40,23,6,25,61,125,2,0
21,23,6,20,0.4,35,21,5,24,66,180,2,0
26,21,7,25,0.4,27,26,8,23,70,180,2,0
30,26,8,28,0.5,21,30,9,23,75,180,1,0
31,30,8,27,0.5,21,31,11,22,79,180,2,0
32,31,7,20,0.4,31,32,11,22,84,180,2,0
31,32,6,17,0.4,38,31,12,21,88,125,2,0
27,31,6,15,0.4,40,27,10,21,90,180,2,0
25,27,6,12,0.4,45,25,10,21,92,125,2,0
23,25,7,9,0.4,48,23,10,21,94,180,2,0
21,23,7,7,0.4,52,21,10,21,92,180,2,0
22,21,6,7,0.4,52,22,10,21,91,180,2,0
20,22,6,8,0.3,49,20,9,20,92,180,3,0
19,20,6,11,0.4,47,19,8,21,89,180,2,0
21,19,6,10,0.4,49,21,8,22,85,180,2,0
22,21,6,10,0.3,52,22,7,23,79,180,3,0
26,22,6,8,0.3,58,26,8,24,74,180,3,0
23,26,7,7,0.3,63,23,8,25,66,315,3,0
23,23,6,6,0.3,64,23,7,26,60,180,3,0
20,23,5,6,0.3,64,20,7,27,57,180,3,0
20,20,5,7,0.3,64,18,5,28,55,180,3,0
20,20,5,8,0.3,63,18,6,27,58,180,3,0
21,20,5,8,0.4,56,21,4,27,58,180,3,0
19,21,5,9,0.4,56,19,6,27,59,125,3,0
21,19,5,11,0.5,53,21,6,25,64,125,3,0
20,21,5,14,0.5,46,20,7,24,70,180,2,0
23,20,6,15,0.5,44,23,7,23,76,125,2,0
23,23,6,18,0.6,39,23,8,22,81,180,2,0
25,23,6,17,0.6,41,25,9,22,83,180,2,0
26,25,6,16,0.6,44,26,11,21,88,180,2,0
26,26,6,14,0.4,48,26,11,21,86,180,3,0
26,26,5,11,0.4,53,26,11,21,88,180,2,0
24,26,6,9,0.4,56,24,10,21,91,180,2,0
25,24,6,8,0.4,57,25,10,21,91,180,2,0
21,25,6,7,0.4,58,21,9,21,91,180,2,0
21,21,6,8,0.4,55,21,10,21,91,125,2,0
21,21,6,9,0.4,54,21,9,21,93,180,2,0
20,21,6,12,0.4,50,20,9,21,91,180,3,0
23,20,5,14,0.4,47,23,9,21,89,180,3,0
26,23,6,13,0.4,50,26,9,24,75,180,3,0
28,26,6,10,0.4,58,28,12,24,73,180,3,0
29,28,5,10,0.4,60,29,12,25,66,180,3,0
25,29,5,8,0.3,61,25,8,26,62,180,4,0
21,25,4,7,0.3,65,21,6,27,61,180,3,0
21,21,5,9,0.3,65,19,6,27,56,180,4,0
22,21,5,10,0.4,66,22,8,28,54,180,3,0
23,22,4,10,0.4,66,23,7,28,52,180,3,0
23,23,5,14,0.4,62,23,8,27,56,125,3,0
24,23,5,15,0.4,57,24,7,26,60,125,2,0
24,24,5,21,0.4,48,24,9,25,65,125,2,0
27,24,5,24,0.5,40,27,9,24,70,180,2,0
31,27,5,23,0.4,38,31,14,23,76,180,2,0
31,31,5,22,0.4,40,31,12,23,81,180,2,0
29,31,5,18,0.4,46,29,11,22,85,180,2,0
28,29,6,14,0.4,50,28,11,22,87,125,2,0
23,28,6,12,0.4,48,23,9,22,89,180,2,0
21,23,6,9,0.4,47,21,8,22,90,180,3,0
20,21,6,8,0.4,50,20,9,22,89,180,2,0
18,20,6,7,0.3,52,18,8,22,91,180,2,0
17,18,6,7,0.4,49,17,7,21,93,180,2,0
19,17,6,11,0.4,45,19,8,21,92,180,2,0
21,19,6,16,0.4,41,21,8,22,91,180,2,0
23,21,7,13,0.4,48,23,8,23,86,180,2,0
24,23,7,11,0.4,58,24,10,25,73,180,3,0
25,24,6,10,0.4,66,25,10,26,69,180,3,0
27,25,6,9,0.4,70,27,9,27,65,180,3,0
26,27,6,7,0.4,75,26,9,28,57,180,3,0
24,26,6,7,0.4,73,24,8,29,56,180,3,0
23,24,5,7,0.4,71,21,8,29,53,180,3,0
23,23,5,8,0.4,72,19,7,29,51,125,2,0
23,23,5,9,0.4,72,20,6,29,52,180,3,0
22,23,5,11,0.4,69,20,6,29,53,180,3,0
21,22,5,15,0.4,60,21,7,27,56,180,2,0
29,21,6,20,0.4,46,29,12,26,63,125,2,0
35,29,6,19,0.4,41,35,16,25,70,125,2,0
30,35,6,16,0.4,43,30,12,24,74,125,2,0
28,30,6,17,0.4,42,28,12,23,80,125,1,0
26,28,6,16,0.4,41,26,11,23,85,125,1,0
26,26,6,15,0.4,39,26,10,22,89,125,1,0
25,26,5,15,0.4,37,25,10,22,89,125,1,0
25,25,5,13,0.4,37,25,10,22,91,180,1,0
23,25,5,13,0.4,35,23,11,21,95,180,2,0
22,23,5,13,0.4,32,22,10,21,94,125,1,0
23,22,6,12,0.4,30,23,10,21,94,125,1,0
24,23,6,15,0.5,26,24,10,21,96,180,2,0
24,24,6,18,0.5,27,24,9,22,93,180,2,0
26,24,6,15,0.5,44,26,10,24,83,180,3,0
28,26,6,13,0.4,61,28,10,25,77,180,2,0
28,28,6,12,0.4,70,28,11,26,68,180,2,0
27,28,5,9,0.4,81,27,12,28,60,180,2,0
30,27,5,7,0.4,85,30,15,28,57,180,2,0
27,30,5,7,0.4,84,24,11,29,55,180,2,0
26,27,5,8,0.4,81,21,8,29,51,180,2,0
25,26,5,8,0.4,79,21,9,30,48,180,2,0
25,25,5,9,0.4,78,23,9,29,53,125,3,0
23,25,5,11,0.4,70,23,9,29,52,125,2,0
26,23,5,14,0.4,62,26,9,28,57,125,2,0
28,26,5,19,0.4,49,28,11,26,61,90,2,0
32,28,5,20,0.4,46,32,11,25,69,125,1,0
36,32,5,20,0.4,48,36,14,24,73,125,2,0
35,36,5,15,0.4,54,35,14,24,75,125,2,0
29,35,5,11,0.4,57,29,11,23,80,125,1,0
28,29,5,12,0.4,54,28,12,23,84,125,1,0
26,28,5,12,0.4,49,26,9,22,86,180,2,0
26,26,5,12,0.4,48,26,12,22,90,180,1,0
23,26,5,12,0.4,45,23,10,22,91,125,1,0
25,23,6,10,0.4,47,25,10,22,91,315,1,0
22,25,6,12,0.4,45,22,12,21,93,180,1,0
23,22,6,14,0.4,42,23,13,21,95,125,1,0
27,23,6,19,0.5,39,27,14,23,88,90,1,0
31,27,7,17,0.5,58,31,16,23,86,315,2,0
35,31,7,13,0.5,71,35,18,24,75,315,3,0
32,35,6,10,0.5,85,32,17,26,67,180,3,0
35,32,7,10,0.5,95,35,17,27,62,180,2,0
31,35,6,8,0.4,93,31,15,28,56,180,2,0
31,31,5,7,0.4,89,31,13,28,59,315,2,0
28,31,5,9,0.4,88,26,11,28,58,125,2,0
28,28,5,11,0.4,88,25,10,28,58,125,3,0
27,28,5,12,0.4,85,27,12,28,65,125,2,0
30,27,5,13,0.4,73,30,13,26,65,180,2,0
30,30,5,17,0.5,63,30,12,26,70,125,2,0
28,30,5,21,0.5,50,28,14,25,76,125,1,0
36,28,5,21,0.5,45,36,21,24,81,90,1,0
40,36,5,22,0.5,40,40,18,23,86,180,2,0
42,40,6,19,0.5,42,42,21,23,85,125,1,0
35,42,6,16,0.5,45,35,19,23,85,180,2,0
35,35,6,13,0.5,46,35,17,23,89,180,2,0
31,35,6,10,0.4,49,31,17,22,90,180,2,0
30,31,7,7,0.4,50,30,15,22,92,180,2,0
25,30,6,8,0.4,48,25,12,22,93,180,2,0
23,25,6,7,0.4,48,23,12,21,95,180,2,0
23,23,6,7,0.4,47,23,11,22,93,180,2,0
20,23,6,9,0.4,43,20,10,21,95,180,2,0
19,20,6,12,0.4,40,19,10,22,92,180,3,0
22,19,6,12,0.4,43,22,10,23,85,180,2,0
26,22,6,10,0.4,49,26,10,24,77,180,3,0
26,26,6,11,0.4,52,26,10,25,74,180,3,0
30,26,5,10,0.4,58,30,10,25,72,180,4,0
25,30,5,8,0.4,63,25,8,27,65,180,3,0
23,25,5,7,0.4,66,23,6,28,58,180,3,0
20,23,5,9,0.4,63,20,6,28,57,180,3,0
20,20,5,8,0.4,63,20,5,28,53,180,4,0
20,20,5,10,0.4,60,20,5,29,52,180,3,0
26,20,5,11,0.4,57,26,5,28,57,180,3,0
24,26,5,15,0.4,51,24,6,26,62,125,2,0
24,24,5,19,0.4,42,24,7,25,66,180,2,0
27,24,5,20,0.4,37,27,9,24,72,180,2,0
28,27,5,22,0.4,32,28,11,24,75,125,2,0
29,28,5,23,0.4,29,29,13,24,76,125,2,0
29,29,5,18,0.4,36,29,11,23,83,180,2,0
