province,city,city_code,aqi,quality,level,pollutions,so2,no2,co,o3,pm10,pm2_5,pubtime
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),10.0,22.0,0.6,62.0,62.0,39.0,2021-02-24 04:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),10.0,19.0,0.6,70.0,59.0,36.0,2021-02-24 05:00:00
贵州省,贵阳市,520100,54.0,良,2,颗粒物(PM10),9.0,14.0,0.6,79.0,57.0,37.0,2021-02-24 06:00:00
贵州省,贵阳市,520100,54.0,良,2,"颗粒物(PM10),细颗粒物(PM2.5)",9.0,17.0,0.6,77.0,57.0,38.0,2021-02-24 07:00:00
贵州省,贵阳市,520100,59.0,良,2,细颗粒物(PM2.5),10.0,33.0,0.7,59.0,58.0,42.0,2021-02-24 08:00:00
贵州省,贵阳市,520100,60.0,良,2,颗粒物(PM10),10.0,26.0,0.7,72.0,70.0,42.0,2021-02-24 09:00:00
贵州省,贵阳市,520100,60.0,良,2,细颗粒物(PM2.5),10.0,20.0,0.6,84.0,68.0,43.0,2021-02-24 10:00:00
贵州省,贵阳市,520100,62.0,良,2,细颗粒物(PM2.5),10.0,16.0,0.6,88.0,68.0,44.0,2021-02-24 11:00:00
贵州省,贵阳市,520100,59.0,良,2,细颗粒物(PM2.5),8.0,14.0,0.5,95.0,66.0,42.0,2021-02-24 12:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),8.0,10.0,0.6,102.0,68.0,40.0,2021-02-24 13:00:00
贵州省,贵阳市,520100,58.0,良,2,"颗粒物(PM10),细颗粒物(PM2.5)",7.0,10.0,0.5,103.0,66.0,41.0,2021-02-24 14:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),7.0,10.0,0.5,104.0,60.0,38.0,2021-02-24 15:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),7.0,12.0,0.6,103.0,60.0,37.0,2021-02-24 16:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),7.0,13.0,0.6,104.0,59.0,36.0,2021-02-24 17:00:00
贵州省,贵阳市,520100,59.0,良,2,细颗粒物(PM2.5),7.0,15.0,0.6,93.0,66.0,42.0,2021-02-24 18:00:00
贵州省,贵阳市,520100,59.0,良,2,"颗粒物(PM10),细颗粒物(PM2.5)",8.0,16.0,0.6,84.0,68.0,42.0,2021-02-24 19:00:00
贵州省,贵阳市,520100,63.0,良,2,细颗粒物(PM2.5),8.0,17.0,0.6,80.0,67.0,45.0,2021-02-24 20:00:00
贵州省,贵阳市,520100,63.0,良,2,细颗粒物(PM2.5),8.0,17.0,0.6,79.0,64.0,45.0,2021-02-24 21:00:00
贵州省,贵阳市,520100,60.0,良,2,细颗粒物(PM2.5),8.0,18.0,0.6,75.0,65.0,43.0,2021-02-24 22:00:00
贵州省,贵阳市,520100,62.0,良,2,细颗粒物(PM2.5),7.0,15.0,0.6,75.0,70.0,44.0,2021-02-24 23:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),7.0,15.0,0.6,73.0,67.0,41.0,2021-02-25 00:00:00
贵州省,贵阳市,520100,62.0,良,2,颗粒物(PM10),8.0,13.0,0.6,73.0,73.0,41.0,2021-02-25 01:00:00
贵州省,贵阳市,520100,59.0,良,2,细颗粒物(PM2.5),8.0,12.0,0.6,73.0,60.0,42.0,2021-02-25 02:00:00
贵州省,贵阳市,520100,57.0,良,2,细颗粒物(PM2.5),8.0,11.0,0.6,73.0,58.0,40.0,2021-02-25 03:00:00
贵州省,贵阳市,520100,54.0,良,2,细颗粒物(PM2.5),7.0,10.0,0.6,74.0,55.0,38.0,2021-02-25 04:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),8.0,10.0,0.6,71.0,51.0,35.0,2021-02-25 05:00:00
贵州省,贵阳市,520100,49.0,优,1,—,8.0,10.0,0.6,70.0,48.0,34.0,2021-02-25 06:00:00
贵州省,贵阳市,520100,46.0,优,1,—,8.0,12.0,0.6,65.0,46.0,32.0,2021-02-25 07:00:00
贵州省,贵阳市,520100,48.0,优,1,—,9.0,25.0,0.6,49.0,47.0,33.0,2021-02-25 08:00:00
贵州省,贵阳市,520100,49.0,优,1,—,11.0,29.0,0.7,43.0,49.0,33.0,2021-02-25 09:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),12.0,26.0,0.7,52.0,56.0,33.0,2021-02-25 10:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),10.0,17.0,0.6,68.0,61.0,36.0,2021-02-25 11:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),9.0,15.0,0.6,74.0,54.0,35.0,2021-02-25 12:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),8.0,12.0,0.5,85.0,54.0,34.0,2021-02-25 13:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),8.0,11.0,0.5,92.0,52.0,32.0,2021-02-25 14:00:00
贵州省,贵阳市,520100,50.0,优,1,—,8.0,12.0,0.6,92.0,50.0,31.0,2021-02-25 15:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),7.0,12.0,0.6,97.0,52.0,33.0,2021-02-25 16:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),8.0,13.0,0.6,96.0,55.0,34.0,2021-02-25 17:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),7.0,15.0,0.6,81.0,55.0,36.0,2021-02-25 18:00:00
贵州省,贵阳市,520100,45.0,优,1,—,7.0,18.0,0.7,63.0,45.0,25.0,2021-02-25 19:00:00
贵州省,贵阳市,520100,29.0,优,1,—,7.0,14.0,0.7,45.0,29.0,18.0,2021-02-25 20:00:00
贵州省,贵阳市,520100,20.0,优,1,—,7.0,14.0,0.7,35.0,20.0,14.0,2021-02-25 21:00:00
贵州省,贵阳市,520100,21.0,优,1,—,7.0,13.0,0.7,27.0,21.0,14.0,2021-02-25 22:00:00
贵州省,贵阳市,520100,25.0,优,1,—,7.0,12.0,0.6,24.0,25.0,15.0,2021-02-25 23:00:00
贵州省,贵阳市,520100,22.0,优,1,—,7.0,10.0,0.6,27.0,21.0,15.0,2021-02-26 00:00:00
贵州省,贵阳市,520100,16.0,优,1,—,6.0,8.0,0.5,32.0,16.0,11.0,2021-02-26 01:00:00
贵州省,贵阳市,520100,12.0,优,1,—,6.0,7.0,0.5,35.0,12.0,8.0,2021-02-26 02:00:00
贵州省,贵阳市,520100,12.0,优,1,—,6.0,6.0,0.5,37.0,12.0,7.0,2021-02-26 03:00:00
贵州省,贵阳市,520100,13.0,优,1,—,6.0,6.0,0.5,40.0,12.0,6.0,2021-02-26 04:00:00
贵州省,贵阳市,520100,13.0,优,1,—,6.0,6.0,0.5,40.0,10.0,5.0,2021-02-26 05:00:00
贵州省,贵阳市,520100,12.0,优,1,—,6.0,7.0,0.5,38.0,8.0,4.0,2021-02-26 06:00:00
贵州省,贵阳市,520100,12.0,优,1,—,6.0,8.0,0.5,37.0,8.0,4.0,2021-02-26 07:00:00
贵州省,贵阳市,520100,11.0,优,1,—,6.0,12.0,0.5,34.0,9.0,4.0,2021-02-26 08:00:00
贵州省,贵阳市,520100,11.0,优,1,—,6.0,14.0,0.5,34.0,9.0,3.0,2021-02-26 09:00:00
贵州省,贵阳市,520100,11.0,优,1,—,6.0,13.0,0.5,34.0,11.0,5.0,2021-02-26 10:00:00
贵州省,贵阳市,520100,14.0,优,1,—,6.0,12.0,0.5,35.0,14.0,7.0,2021-02-26 11:00:00
贵州省,贵阳市,520100,12.0,优,1,—,7.0,13.0,0.5,35.0,12.0,8.0,2021-02-26 12:00:00
贵州省,贵阳市,520100,17.0,优,1,—,9.0,12.0,0.5,36.0,17.0,8.0,2021-02-26 13:00:00
贵州省,贵阳市,520100,19.0,优,1,—,10.0,10.0,0.5,38.0,19.0,10.0,2021-02-26 14:00:00
贵州省,贵阳市,520100,19.0,优,1,—,10.0,11.0,0.6,39.0,19.0,12.0,2021-02-26 15:00:00
贵州省,贵阳市,520100,23.0,优,1,—,11.0,13.0,0.6,38.0,23.0,12.0,2021-02-26 16:00:00
贵州省,贵阳市,520100,24.0,优,1,—,11.0,14.0,0.6,37.0,24.0,14.0,2021-02-26 17:00:00
贵州省,贵阳市,520100,27.0,优,1,—,10.0,13.0,0.6,36.0,27.0,16.0,2021-02-26 18:00:00
贵州省,贵阳市,520100,30.0,优,1,—,11.0,13.0,0.6,35.0,30.0,20.0,2021-02-26 19:00:00
贵州省,贵阳市,520100,35.0,优,1,—,11.0,13.0,0.6,37.0,32.0,24.0,2021-02-26 20:00:00
贵州省,贵阳市,520100,33.0,优,1,—,13.0,13.0,0.6,40.0,33.0,21.0,2021-02-26 21:00:00
贵州省,贵阳市,520100,42.0,优,1,—,12.0,12.0,0.5,52.0,41.0,29.0,2021-02-26 22:00:00
贵州省,贵阳市,520100,45.0,优,1,—,10.0,9.0,0.5,63.0,39.0,31.0,2021-02-26 23:00:00
贵州省,贵阳市,520100,25.0,优,1,—,8.0,8.0,0.5,64.0,25.0,15.0,2021-02-27 00:00:00
贵州省,贵阳市,520100,22.0,优,1,—,8.0,7.0,0.5,64.0,22.0,14.0,2021-02-27 01:00:00
贵州省,贵阳市,520100,25.0,优,1,—,7.0,6.0,0.5,63.0,25.0,17.0,2021-02-27 02:00:00
贵州省,贵阳市,520100,20.0,优,1,—,7.0,5.0,0.5,64.0,18.0,12.0,2021-02-27 03:00:00
贵州省,贵阳市,520100,20.0,优,1,—,6.0,5.0,0.4,63.0,16.0,9.0,2021-02-27 04:00:00
贵州省,贵阳市,520100,20.0,优,1,—,6.0,5.0,0.4,63.0,14.0,9.0,2021-02-27 05:00:00
贵州省,贵阳市,520100,20.0,优,1,—,7.0,5.0,0.4,61.0,14.0,8.0,2021-02-27 06:00:00
贵州省,贵阳市,520100,18.0,优,1,—,7.0,6.0,0.4,57.0,16.0,7.0,2021-02-27 07:00:00
贵州省,贵阳市,520100,17.0,优,1,—,7.0,9.0,0.4,52.0,17.0,10.0,2021-02-27 08:00:00
贵州省,贵阳市,520100,23.0,优,1,—,7.0,13.0,0.5,45.0,23.0,11.0,2021-02-27 09:00:00
贵州省,贵阳市,520100,24.0,优,1,—,8.0,16.0,0.5,41.0,24.0,14.0,2021-02-27 10:00:00
贵州省,贵阳市,520100,29.0,优,1,—,9.0,21.0,0.5,35.0,29.0,17.0,2021-02-27 11:00:00
贵州省,贵阳市,520100,35.0,优,1,—,12.0,27.0,0.6,31.0,35.0,17.0,2021-02-27 12:00:00
贵州省,贵阳市,520100,47.0,优,1,—,13.0,26.0,0.6,31.0,47.0,22.0,2021-02-27 13:00:00
贵州省,贵阳市,520100,48.0,优,1,—,14.0,25.0,0.6,30.0,48.0,25.0,2021-02-27 14:00:00
贵州省,贵阳市,520100,45.0,优,1,—,14.0,26.0,0.7,29.0,45.0,25.0,2021-02-27 15:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),13.0,22.0,0.7,31.0,51.0,29.0,2021-02-27 16:00:00
贵州省,贵阳市,520100,48.0,优,1,—,12.0,21.0,0.7,32.0,48.0,26.0,2021-02-27 17:00:00
贵州省,贵阳市,520100,46.0,优,1,—,11.0,22.0,0.7,30.0,46.0,25.0,2021-02-27 18:00:00
贵州省,贵阳市,520100,43.0,优,1,—,12.0,24.0,0.8,25.0,43.0,21.0,2021-02-27 19:00:00
贵州省,贵阳市,520100,38.0,优,1,—,11.0,20.0,0.7,28.0,38.0,24.0,2021-02-27 20:00:00
贵州省,贵阳市,520100,38.0,优,1,—,11.0,20.0,0.7,27.0,38.0,23.0,2021-02-27 21:00:00
贵州省,贵阳市,520100,40.0,优,1,—,10.0,17.0,0.7,29.0,40.0,22.0,2021-02-27 22:00:00
贵州省,贵阳市,520100,35.0,优,1,—,10.0,14.0,0.6,31.0,35.0,20.0,2021-02-27 23:00:00
贵州省,贵阳市,520100,29.0,优,1,—,9.0,12.0,0.6,32.0,29.0,19.0,2021-02-28 00:00:00
贵州省,贵阳市,520100,25.0,优,1,—,8.0,11.0,0.6,32.0,25.0,15.0,2021-02-28 01:00:00
贵州省,贵阳市,520100,20.0,优,1,—,7.0,10.0,0.6,29.0,20.0,14.0,2021-02-28 02:00:00
贵州省,贵阳市,520100,16.0,优,1,—,7.0,9.0,0.6,28.0,16.0,10.0,2021-02-28 03:00:00
贵州省,贵阳市,520100,15.0,优,1,—,7.0,8.0,0.6,28.0,12.0,10.0,2021-02-28 04:00:00
贵州省,贵阳市,520100,12.0,优,1,—,6.0,7.0,0.6,28.0,12.0,8.0,2021-02-28 05:00:00
贵州省,贵阳市,520100,10.0,优,1,—,7.0,8.0,0.6,27.0,10.0,6.0,2021-02-28 06:00:00
贵州省,贵阳市,520100,14.0,优,1,—,7.0,10.0,0.6,25.0,14.0,6.0,2021-02-28 07:00:00
贵州省,贵阳市,520100,14.0,优,1,—,7.0,14.0,0.6,21.0,14.0,8.0,2021-02-28 08:00:00
贵州省,贵阳市,520100,12.0,优,1,—,8.0,17.0,0.7,18.0,12.0,8.0,2021-02-28 09:00:00
贵州省,贵阳市,520100,16.0,优,1,—,9.0,19.0,0.7,14.0,16.0,7.0,2021-02-28 10:00:00
贵州省,贵阳市,520100,18.0,优,1,—,12.0,22.0,0.8,12.0,18.0,10.0,2021-02-28 11:00:00
贵州省,贵阳市,520100,27.0,优,1,—,14.0,24.0,0.8,11.0,27.0,15.0,2021-02-28 12:00:00
贵州省,贵阳市,520100,36.0,优,1,—,17.0,24.0,0.8,17.0,36.0,22.0,2021-02-28 13:00:00
贵州省,贵阳市,520100,40.0,优,1,—,17.0,21.0,0.8,26.0,40.0,24.0,2021-02-28 14:00:00
贵州省,贵阳市,520100,38.0,优,1,—,14.0,21.0,0.8,34.0,38.0,22.0,2021-02-28 15:00:00
贵州省,贵阳市,520100,40.0,优,1,—,15.0,21.0,0.7,42.0,40.0,22.0,2021-02-28 16:00:00
贵州省,贵阳市,520100,38.0,优,1,—,14.0,18.0,0.7,54.0,38.0,24.0,2021-02-28 17:00:00
贵州省,贵阳市,520100,41.0,优,1,—,13.0,19.0,0.7,58.0,41.0,23.0,2021-02-28 18:00:00
贵州省,贵阳市,520100,41.0,优,1,—,16.0,28.0,0.9,37.0,41.0,22.0,2021-02-28 19:00:00
贵州省,贵阳市,520100,49.0,优,1,—,20.0,33.0,0.9,27.0,49.0,26.0,2021-02-28 20:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),27.0,38.0,1.1,24.0,56.0,32.0,2021-02-28 21:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),30.0,37.0,1.2,20.0,61.0,36.0,2021-02-28 22:00:00
贵州省,贵阳市,520100,59.0,良,2,颗粒物(PM10),17.0,23.0,1.0,14.0,68.0,41.0,2021-02-28 23:00:00
贵州省,贵阳市,520100,46.0,优,1,—,9.0,16.0,0.8,11.0,46.0,30.0,2021-03-01 00:00:00
贵州省,贵阳市,520100,25.0,优,1,—,9.0,15.0,0.8,14.0,25.0,17.0,2021-03-01 01:00:00
贵州省,贵阳市,520100,20.0,优,1,—,9.0,14.0,0.8,15.0,20.0,11.0,2021-03-01 02:00:00
贵州省,贵阳市,520100,16.0,优,1,—,9.0,14.0,0.7,16.0,16.0,8.0,2021-03-01 03:00:00
贵州省,贵阳市,520100,16.0,优,1,—,10.0,14.0,0.7,18.0,16.0,7.0,2021-03-01 04:00:00
贵州省,贵阳市,520100,16.0,优,1,—,11.0,14.0,0.7,20.0,16.0,6.0,2021-03-01 05:00:00
贵州省,贵阳市,520100,15.0,优,1,—,11.0,12.0,0.6,28.0,15.0,6.0,2021-03-01 06:00:00
贵州省,贵阳市,520100,12.0,优,1,—,9.0,11.0,0.6,33.0,12.0,5.0,2021-03-01 07:00:00
贵州省,贵阳市,520100,11.0,优,1,—,9.0,15.0,0.6,25.0,11.0,3.0,2021-03-01 08:00:00
贵州省,贵阳市,520100,11.0,优,1,—,10.0,17.0,0.6,24.0,11.0,4.0,2021-03-01 09:00:00
贵州省,贵阳市,520100,12.0,优,1,—,10.0,16.0,0.6,25.0,12.0,5.0,2021-03-01 10:00:00
贵州省,贵阳市,520100,14.0,优,1,—,11.0,14.0,0.6,25.0,14.0,5.0,2021-03-01 11:00:00
贵州省,贵阳市,520100,15.0,优,1,—,10.0,11.0,0.6,29.0,15.0,4.0,2021-03-01 12:00:00
贵州省,贵阳市,520100,15.0,优,1,—,10.0,10.0,0.7,32.0,15.0,4.0,2021-03-01 13:00:00
贵州省,贵阳市,520100,13.0,优,1,—,10.0,9.0,0.6,40.0,13.0,4.0,2021-03-01 14:00:00
贵州省,贵阳市,520100,16.0,优,1,—,8.0,10.0,0.6,49.0,13.0,4.0,2021-03-01 15:00:00
贵州省,贵阳市,520100,16.0,优,1,—,8.0,11.0,0.6,50.0,15.0,4.0,2021-03-01 16:00:00
贵州省,贵阳市,520100,18.0,优,1,—,9.0,13.0,0.6,48.0,18.0,7.0,2021-03-01 17:00:00
贵州省,贵阳市,520100,22.0,优,1,—,9.0,15.0,0.6,46.0,22.0,9.0,2021-03-01 18:00:00
贵州省,贵阳市,520100,25.0,优,1,—,10.0,15.0,0.6,47.0,25.0,12.0,2021-03-01 19:00:00
贵州省,贵阳市,520100,29.0,优,1,—,12.0,16.0,0.6,49.0,29.0,14.0,2021-03-01 20:00:00
贵州省,贵阳市,520100,31.0,优,1,—,14.0,16.0,0.6,47.0,31.0,15.0,2021-03-01 21:00:00
贵州省,贵阳市,520100,34.0,优,1,—,14.0,16.0,0.6,47.0,34.0,18.0,2021-03-01 22:00:00
贵州省,贵阳市,520100,34.0,优,1,—,14.0,16.0,0.6,45.0,34.0,19.0,2021-03-01 23:00:00
贵州省,贵阳市,520100,42.0,优,1,—,14.0,16.0,0.6,45.0,42.0,22.0,2021-03-02 00:00:00
贵州省,贵阳市,520100,44.0,优,1,—,13.0,14.0,0.7,46.0,44.0,23.0,2021-03-02 01:00:00
贵州省,贵阳市,520100,47.0,优,1,—,13.0,12.0,0.6,48.0,47.0,24.0,2021-03-02 02:00:00
贵州省,贵阳市,520100,47.0,优,1,—,11.0,10.0,0.6,51.0,47.0,25.0,2021-03-02 03:00:00
贵州省,贵阳市,520100,48.0,优,1,—,12.0,10.0,0.6,51.0,48.0,24.0,2021-03-02 04:00:00
贵州省,贵阳市,520100,48.0,优,1,—,12.0,10.0,0.6,51.0,48.0,26.0,2021-03-02 05:00:00
贵州省,贵阳市,520100,49.0,优,1,—,12.0,11.0,0.6,51.0,49.0,26.0,2021-03-02 06:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),11.0,11.0,0.6,49.0,52.0,27.0,2021-03-02 07:00:00
贵州省,贵阳市,520100,53.0,良,2,颗粒物(PM10),10.0,13.0,0.6,43.0,55.0,29.0,2021-03-02 08:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),10.0,15.0,0.6,48.0,54.0,29.0,2021-03-02 09:00:00
贵州省,贵阳市,520100,36.0,优,1,—,11.0,18.0,0.7,56.0,36.0,19.0,2021-03-02 10:00:00
贵州省,贵阳市,520100,31.0,优,1,—,12.0,19.0,0.7,59.0,31.0,15.0,2021-03-02 11:00:00
贵州省,贵阳市,520100,32.0,优,1,—,12.0,20.0,0.7,61.0,32.0,18.0,2021-03-02 12:00:00
贵州省,贵阳市,520100,34.0,优,1,—,12.0,18.0,0.7,65.0,34.0,19.0,2021-03-02 13:00:00
贵州省,贵阳市,520100,33.0,优,1,—,12.0,14.0,0.8,73.0,33.0,22.0,2021-03-02 14:00:00
贵州省,贵阳市,520100,36.0,优,1,—,12.0,16.0,0.7,73.0,36.0,25.0,2021-03-02 15:00:00
贵州省,贵阳市,520100,35.0,优,1,—,12.0,18.0,0.7,69.0,35.0,23.0,2021-03-02 16:00:00
贵州省,贵阳市,520100,38.0,优,1,—,13.0,21.0,0.8,63.0,38.0,26.0,2021-03-02 17:00:00
贵州省,贵阳市,520100,40.0,优,1,—,14.0,25.0,0.8,59.0,40.0,24.0,2021-03-02 18:00:00
贵州省,贵阳市,520100,45.0,优,1,—,17.0,26.0,0.8,53.0,45.0,27.0,2021-03-02 19:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),18.0,26.0,0.8,51.0,51.0,32.0,2021-03-02 20:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),18.0,21.0,0.8,54.0,54.0,34.0,2021-03-02 21:00:00
贵州省,贵阳市,520100,48.0,优,1,—,16.0,19.0,0.8,53.0,48.0,33.0,2021-03-02 22:00:00
贵州省,贵阳市,520100,49.0,优,1,—,13.0,16.0,0.7,54.0,47.0,34.0,2021-03-02 23:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),10.0,13.0,0.7,54.0,51.0,34.0,2021-03-03 00:00:00
贵州省,贵阳市,520100,43.0,优,1,—,8.0,11.0,0.7,55.0,43.0,29.0,2021-03-03 01:00:00
贵州省,贵阳市,520100,30.0,优,1,—,8.0,10.0,0.7,54.0,30.0,20.0,2021-03-03 02:00:00
贵州省,贵阳市,520100,20.0,优,1,—,8.0,9.0,0.7,56.0,20.0,13.0,2021-03-03 03:00:00
贵州省,贵阳市,520100,17.0,优,1,—,8.0,9.0,0.7,52.0,16.0,11.0,2021-03-03 04:00:00
贵州省,贵阳市,520100,18.0,优,1,—,8.0,9.0,0.7,48.0,17.0,12.0,2021-03-03 05:00:00
贵州省,贵阳市,520100,18.0,优,1,—,9.0,9.0,0.7,45.0,17.0,12.0,2021-03-03 06:00:00
贵州省,贵阳市,520100,18.0,优,1,—,9.0,12.0,0.7,40.0,18.0,11.0,2021-03-03 07:00:00
贵州省,贵阳市,520100,19.0,优,1,—,10.0,18.0,0.7,34.0,18.0,13.0,2021-03-03 08:00:00
贵州省,贵阳市,520100,22.0,优,1,—,12.0,23.0,0.8,28.0,19.0,15.0,2021-03-03 09:00:00
贵州省,贵阳市,520100,28.0,优,1,—,14.0,26.0,0.9,24.0,23.0,19.0,2021-03-03 10:00:00
贵州省,贵阳市,520100,35.0,优,1,—,19.0,28.0,0.9,22.0,33.0,24.0,2021-03-03 11:00:00
贵州省,贵阳市,520100,41.0,优,1,—,20.0,27.0,0.9,27.0,41.0,27.0,2021-03-03 12:00:00
贵州省,贵阳市,520100,44.0,优,1,—,20.0,26.0,0.9,30.0,44.0,27.0,2021-03-03 13:00:00
贵州省,贵阳市,520100,42.0,优,1,—,21.0,29.0,0.9,34.0,42.0,25.0,2021-03-03 14:00:00
贵州省,贵阳市,520100,44.0,优,1,—,23.0,28.0,0.9,36.0,44.0,26.0,2021-03-03 15:00:00
贵州省,贵阳市,520100,46.0,优,1,—,23.0,32.0,0.9,36.0,46.0,27.0,2021-03-03 16:00:00
贵州省,贵阳市,520100,51.0,良,2,颗粒物(PM10),23.0,34.0,0.9,35.0,51.0,31.0,2021-03-03 17:00:00
贵州省,贵阳市,520100,52.0,良,2,颗粒物(PM10),20.0,33.0,0.9,39.0,53.0,32.0,2021-03-03 18:00:00
贵州省,贵阳市,520100,50.0,优,1,—,19.0,27.0,0.8,42.0,50.0,30.0,2021-03-03 19:00:00
贵州省,贵阳市,520100,50.0,优,1,—,18.0,21.0,0.8,43.0,50.0,33.0,2021-03-03 20:00:00
贵州省,贵阳市,520100,57.0,良,2,细颗粒物(PM2.5),15.0,22.0,0.8,40.0,58.0,40.0,2021-03-03 21:00:00
贵州省,贵阳市,520100,60.0,良,2,细颗粒物(PM2.5),15.0,22.0,0.8,38.0,63.0,43.0,2021-03-03 22:00:00
贵州省,贵阳市,520100,65.0,良,2,细颗粒物(PM2.5),14.0,21.0,0.8,37.0,65.0,47.0,2021-03-03 23:00:00
贵州省,贵阳市,520100,65.0,良,2,细颗粒物(PM2.5),17.0,22.0,0.8,32.0,65.0,47.0,2021-03-04 00:00:00
贵州省,贵阳市,520100,64.0,良,2,细颗粒物(PM2.5),15.0,20.0,0.7,32.0,66.0,46.0,2021-03-04 01:00:00
贵州省,贵阳市,520100,64.0,良,2,细颗粒物(PM2.5),14.0,20.0,0.7,31.0,63.0,46.0,2021-03-04 02:00:00
贵州省,贵阳市,520100,64.0,良,2,细颗粒物(PM2.5),13.0,19.0,0.7,30.0,65.0,46.0,2021-03-04 03:00:00
贵州省,贵阳市,520100,65.0,良,2,细颗粒物(PM2.5),13.0,19.0,0.7,27.0,70.0,47.0,2021-03-04 04:00:00
贵州省,贵阳市,520100,65.0,良,2,细颗粒物(PM2.5),12.0,20.0,0.7,25.0,71.0,47.0,2021-03-04 05:00:00
贵州省,贵阳市,520100,68.0,良,2,细颗粒物(PM2.5),12.0,20.0,0.7,23.0,73.0,49.0,2021-03-04 06:00:00
贵州省,贵阳市,520100,65.0,良,2,细颗粒物(PM2.5),13.0,22.0,0.7,20.0,70.0,47.0,2021-03-04 07:00:00
贵州省,贵阳市,520100,67.0,良,2,细颗粒物(PM2.5),13.0,26.0,0.8,15.0,72.0,48.0,2021-03-04 08:00:00
贵州省,贵阳市,520100,68.0,良,2,细颗粒物(PM2.5),15.0,30.0,0.9,11.0,72.0,49.0,2021-03-04 09:00:00
贵州省,贵阳市,520100,68.0,良,2,细颗粒物(PM2.5),15.0,30.0,0.9,12.0,72.0,49.0,2021-03-04 10:00:00
贵州省,贵阳市,520100,60.0,良,2,细颗粒物(PM2.5),15.0,27.0,0.8,18.0,64.0,43.0,2021-03-04 11:00:00
贵州省,贵阳市,520100,45.0,优,1,—,15.0,23.0,0.8,29.0,45.0,26.0,2021-03-04 12:00:00
贵州省,贵阳市,520100,43.0,优,1,—,14.0,19.0,0.8,38.0,43.0,25.0,2021-03-04 13:00:00
贵州省,贵阳市,520100,36.0,优,1,—,12.0,18.0,0.7,41.0,35.0,25.0,2021-03-04 14:00:00
贵州省,贵阳市,520100,39.0,优,1,—,13.0,21.0,0.8,39.0,39.0,23.0,2021-03-04 15:00:00
贵州省,贵阳市,520100,43.0,优,1,—,14.0,24.0,0.8,36.0,43.0,26.0,2021-03-04 16:00:00
贵州省,贵阳市,520100,45.0,优,1,—,14.0,30.0,0.8,28.0,45.0,28.0,2021-03-04 17:00:00
贵州省,贵阳市,520100,55.0,良,2,颗粒物(PM10),13.0,35.0,0.9,18.0,60.0,33.0,2021-03-04 18:00:00
贵州省,贵阳市,520100,56.0,良,2,颗粒物(PM10),11.0,38.0,0.9,12.0,61.0,36.0,2021-03-04 19:00:00
贵州省,贵阳市,520100,47.0,优,1,—,10.0,30.0,0.8,18.0,47.0,32.0,2021-03-04 20:00:00
贵州省,贵阳市,520100,38.0,优,1,—,10.0,28.0,0.8,20.0,36.0,26.0,2021-03-04 21:00:00
贵州省,贵阳市,520100,32.0,优,1,—,10.0,29.0,0.8,19.0,32.0,22.0,2021-03-04 22:00:00
贵州省,贵阳市,520100,31.0,优,1,—,11.0,33.0,0.9,13.0,31.0,19.0,2021-03-04 23:00:00
贵州省,贵阳市,520100,32.0,优,1,—,10.0,33.0,0.9,10.0,32.0,21.0,2021-03-05 00:00:00
贵州省,贵阳市,520100,29.0,优,1,—,10.0,32.0,0.9,9.0,29.0,19.0,2021-03-05 01:00:00
贵州省,贵阳市,520100,30.0,优,1,—,10.0,28.0,0.9,11.0,30.0,19.0,2021-03-05 02:00:00
贵州省,贵阳市,520100,26.0,优,1,—,9.0,24.0,0.8,12.0,25.0,18.0,2021-03-05 03:00:00
贵州省,贵阳市,520100,25.0,优,1,—,10.0,21.0,0.8,13.0,22.0,17.0,2021-03-05 04:00:00
贵州省,贵阳市,520100,23.0,优,1,—,9.0,20.0,0.8,13.0,22.0,16.0,2021-03-05 05:00:00
