aqi,so2,no2,co,o3,pm10,pm2_5,temp,humi,w_dir,wind,rain
95,25,45,1,21,102,71,9,87,180,3,0
85,23,36,0.9,32,90,63,9,87,180,3,0
73,20,27,0.8,43,77,53,10,83,180,3,0
68,19,25,0.8,54,70,49,14,65,180,3,0
59,18,22,0.7,71,65,42,15,61,180,3,0
59,17,24,0.8,71,66,42,15,61,180,3,0
60,17,25,0.8,66,66,43,14,65,125,3,0
58,14,26,0.7,60,65,41,12,73,125,3,0
60,18,30,0.8,52,67,43,11,77,125,3,0
64,17,29,0.7,53,66,46,11,78,125,3,0
63,16,26,0.7,56,62,45,11,80,125,3,0
60,15,25,0.7,57,60,43,11,80,180,3,0
63,15,29,0.8,51,62,45,11,81,180,2,0
63,26,33,1,45,66,45,11,82,180,2,0
73,31,33,1,40,83,53,11,83,125,2,0
75,33,34,1.2,36,84,55,11,84,180,2,0
78,36,32,1.2,35,87,57,11,84,180,3,0
77,35,33,1.2,31,84,56,11,85,180,2,0
77,30,30,1.1,36,87,56,11,85,180,2,0
72,22,29,0.9,42,77,52,11,85,180,3,0
69,16,28,0.7,52,69,50,12,86,180,3,0
67,14,24,0.7,59,63,48,12,86,180,3,0
69,14,27,0.7,59,65,50,12,86,180,2,0
73,15,26,0.8,59,74,53,12,86,180,3,0
78,16,30,0.8,55,76,57,13,85,180,3,0
80,18,32,0.9,51,81,59,14,80,180,3,0
82,22,29,0.9,53,83,60,15,72,180,3,0
82,21,26,0.8,69,84,60,16,69,180,3,0
74,16,21,0.7,80,78,54,16,67,180,3,0
70,16,23,0.8,80,73,51,16,68,180,2,0
72,17,27,0.8,76,76,52,15,72,125,3,0
75,17,27,0.8,74,79,55,15,74,125,2,0
82,17,28,0.8,75,85,60,15,76,180,2,0
87,19,35,0.9,65,88,64,14,78,180,2,0
92,26,46,1,50,95,68,14,79,125,1,0
98,41,47,1.2,45,103,73,14,81,180,1,0
100,40,47,1.3,31,112,75,14,82,125,1,0
110,23,35,1.1,15,124,83,13,84,90,1,0
89,12,26,1,12,90,66,9,89,0,3,0
59,12,22,1,22,55,42,8,91,225,2,0
36,11,17,0.9,28,36,23,8,88,0,3,0
25,10,14,0.8,38,25,13,8,86,0,2,0
18,10,13,0.8,47,18,11,8,87,45,2,0
20,10,13,0.8,52,20,11,8,86,225,2,0
19,10,16,0.8,53,19,13,8,84,225,1,0
23,11,20,0.8,52,22,16,8,80,0,2,0
29,12,24,0.9,47,29,18,8,79,0,2,0
34,16,25,0.9,42,34,21,9,76,0,2,0
33,16,24,0.9,46,33,22,9,73,0,2,0
32,16,20,0.9,52,32,22,9,72,225,2,0
45,14,21,0.8,54,45,22,9,70,225,2,0
38,15,23,0.9,55,36,26,10,70,0,2,0
39,16,25,0.9,57,39,27,10,70,0,2,0
44,17,29,0.9,52,44,30,10,71,45,2,0
53,18,30,0.9,49,48,37,9,73,45,2,0
50,18,28,0.9,46,50,34,9,75,45,2,0
49,18,27,0.9,43,48,34,8,75,45,1,0
46,18,26,0.9,41,46,31,8,75,45,2,0
40,18,27,1,38,40,28,8,78,45,2,0
50,16,24,0.9,38,48,35,8,77,0,2,0
48,16,23,0.9,38,45,33,8,79,45,2,0
43,16,23,0.9,34,43,29,8,79,45,2,0
45,15,23,0.9,32,44,31,8,80,0,1,0
48,15,21,0.9,32,45,33,7,82,0,2,0
45,14,18,0.9,35,44,31,7,85,45,1,0
50,13,18,0.9,33,50,32,7,90,45,2,0
52,12,17,0.9,34,53,33,6,93,0,2,0
48,10,17,0.9,34,48,33,6,94,0,1,0
40,10,20,0.9,28,40,28,6,93,0,2,0
30,11,22,0.9,23,30,18,6,89,45,1,0
26,13,24,1,24,26,16,6,89,90,1,0
31,13,26,1,24,31,15,7,90,45,1,0
39,13,26,1,27,39,18,6,91,45,2,0
43,14,26,0.9,29,43,19,7,87,45,1,0
52,15,27,1,30,53,26,7,85,90,1,0
56,15,30,1,34,62,32,7,84,45,1,0
57,13,31,1,34,63,36,8,84,90,1,0
63,13,33,1,31,76,37,8,87,90,1,0
66,14,33,1,31,81,39,7,94,90,1,0
63,12,35,1,25,76,39,7,96,125,1,0.1
55,11,35,1,22,59,39,7,97,90,1,0.4
43,11,30,1,23,39,30,7,97,90,1,0.3
32,10,27,1,25,31,22,6,97,90,1,0.1
26,9,25,1,26,23,18,6,97,45,2,0.4
20,8,20,1,32,19,14,5,97,0,2,0.5
16,7,16,0.9,39,15,11,5,96,0,2,0.5
14,7,14,1,43,12,7,4,96,0,2,0.3
15,6,13,1,46,10,6,4,96,0,2,0.3
16,6,12,1,49,10,5,3,96,0,2,0.2
16,6,11,1,51,9,6,3,96,0,2,0.1
16,6,11,1,50,11,7,3,96,0,2,0.1
16,6,12,1,50,11,7,3,96,0,2,0.1
14,7,17,1,44,11,8,3,95,0,2,0.1
14,7,22,1,37,14,9,3,95,45,2,0.1
18,8,24,1,35,18,12,3,95,0,2,0
18,9,25,1,33,17,12,3,93,45,2,0
22,11,27,1,31,22,14,4,92,45,2,0
25,13,27,1.1,30,25,17,4,92,0,2,0
33,14,27,1.2,28,33,22,5,87,0,2,0
38,15,28,1.2,27,37,26,5,86,0,2,0
50,15,30,1.1,30,50,31,5,87,0,2,0
52,16,31,1.1,29,53,32,5,87,0,2,0
53,15,32,1.1,29,55,34,4,92,45,2,0
52,15,32,1.1,31,53,36,4,93,45,2,0
54,15,34,1.1,25,52,38,4,94,45,3,0
62,15,34,1.1,21,59,44,4,94,0,2,0
63,16,34,1.1,19,58,45,4,95,0,2,0
58,15,32,1.1,20,52,41,5,95,45,2,0
46,14,28,1.1,22,43,32,5,94,45,2,0
39,13,25,1,25,36,27,5,93,225,1,0
35,13,23,1,27,33,24,5,94,270,1,0
33,13,19,1,35,30,23,5,93,0,2,0
38,11,16,0.9,45,32,26,5,88,45,1,0
43,10,12,0.9,56,40,30,5,85,0,2,0
54,9,12,0.9,55,51,38,5,85,0,2,0
57,10,14,0.9,49,55,40,5,85,0,2,0
58,11,20,1,40,54,41,5,85,0,2,0
54,11,22,1,37,52,38,5,84,0,2,0
50,14,22,1,41,46,35,6,79,225,2,0
42,14,17,0.8,58,41,29,7,68,45,2,0
34,12,14,0.7,70,34,19,8,62,90,2,0
34,12,13,0.7,79,34,20,10,54,0,1,0
35,11,13,0.7,87,35,19,11,45,45,2,0
33,12,13,0.7,93,33,21,12,46,0,2,0
38,12,15,0.7,98,38,22,13,45,225,1,0
41,13,17,0.7,99,41,25,12,49,270,2,0
42,14,19,0.7,94,42,24,11,51,0,2,0
46,17,24,0.7,79,46,25,11,52,45,2,0
48,20,28,0.7,68,48,26,10,52,45,1,0
51,20,24,0.7,69,52,30,9,54,0,2,0
53,20,25,0.7,68,56,33,9,53,0,2,0
54,18,20,0.6,73,57,33,8,54,45,2,0
53,17,17,0.6,74,56,31,8,55,45,2,0
54,17,15,0.6,79,57,34,7,57,45,2,0
54,15,14,0.6,82,58,36,7,58,90,2,0
55,14,13,0.6,83,59,36,7,58,90,2,0
54,14,12,0.6,83,58,37,6,58,90,2,0
54,14,13,0.6,81,57,33,6,60,90,1,0
54,15,13,0.6,79,57,36,6,62,0,0,0
55,14,15,0.6,74,59,36,6,63,90,1,0
56,15,22,0.7,65,61,35,6,63,90,1,0
57,18,30,0.8,56,63,39,6,63,125,1,0
60,22,34,0.8,51,70,40,8,62,180,2,0
63,23,32,0.8,55,76,44,8,62,125,2,0
62,20,28,0.8,60,74,42,9,59,180,2,0
58,17,21,0.7,71,65,40,10,57,180,3,0
57,17,20,0.8,74,64,37,12,54,180,3,0
55,16,22,0.7,74,59,36,12,55,180,4,0
56,15,23,0.8,74,61,33,12,56,180,3,0
52,15,25,0.8,70,54,30,11,62,180,3,0
49,14,23,0.8,64,49,28,10,65,180,3,0
54,23,29,0.8,57,58,35,9,70,180,3,0
54,15,24,0.8,57,57,36,9,73,180,2,0
55,12,21,0.8,55,60,38,8,77,125,2,0
57,10,22,0.8,51,64,36,8,84,315,1,0
56,9,24,0.8,46,62,38,7,92,90,1,0.1
53,7,23,0.8,45,51,37,7,96,0,0,0.2
50,8,20,0.8,47,43,35,7,96,90,1,0.3
43,8,15,0.8,52,37,30,7,96,0,2,0.1
36,8,14,0.8,53,31,25,5,95,0,2,0.6
33,8,13,0.8,53,27,23,5,96,0,2,0.2
29,8,13,0.8,50,24,20,4,95,45,2,0.2
29,9,15,0.8,44,26,20,4,96,45,2,0.2
38,9,18,0.9,37,33,26,4,95,45,2,0
48,9,21,0.9,34,39,33,4,95,90,2,0
46,11,22,0.9,32,38,32,4,94,45,1,0
45,13,26,0.9,29,41,31,5,91,45,1,0
55,17,29,0.9,29,51,39,5,89,45,2,0
63,20,29,0.9,34,59,45,6,87,45,1,0
63,20,30,0.9,34,63,45,6,82,90,1,0
63,21,27,0.9,39,62,45,7,82,90,1,0
69,19,24,0.9,43,66,50,7,76,45,2,0
74,17,21,0.8,52,72,54,8,76,90,1,0
80,16,22,0.8,53,74,59,8,78,90,1,0
83,18,27,0.8,46,77,61,7,84,90,1,0
85,17,29,0.8,42,83,63,6,93,0,0,0
83,16,29,0.8,40,89,61,6,96,0,1,0.1
79,14,27,0.8,39,87,58,6,96,0,0,0.1
77,13,29,0.8,33,80,56,6,97,0,0,0.3
69,14,30,0.9,28,65,50,6,97,0,0,0.1
67,13,28,0.9,28,60,48,6,97,0,1,0.1
59,12,24,0.9,29,51,42,6,97,45,1,0.2
52,10,21,0.8,28,38,36,6,97,45,2,0.1
45,10,19,0.8,27,36,31,6,96,45,2,0
43,9,17,0.8,29,36,30,6,96,0,2,0.2
38,8,15,0.8,31,31,26,6,96,0,2,0.4
33,8,16,0.8,30,27,23,6,96,45,2,0.3
30,8,16,0.8,28,27,21,5,96,45,2,0.3
28,8,19,0.8,30,24,19,5,96,0,2,0.3
22,8,21,0.7,36,21,15,5,94,0,2,0
20,10,24,0.7,35,20,14,5,93,0,1,0
23,13,29,0.8,31,22,16,6,92,0,2,0
32,14,29,0.8,30,32,21,6,95,0,1,0
36,14,29,0.8,31,36,22,6,95,0,1,0.1
38,14,30,0.9,28,37,26,6,95,45,1,0.2
39,15,32,0.9,26,36,27,6,96,45,1,0
40,15,33,1,24,35,28,6,96,45,1,0.2
36,16,35,1,22,34,25,6,96,90,1,0.1
36,15,35,0.9,21,36,25,6,96,0,0,0.1
35,14,37,0.9,17,33,24,6,97,0,2,0.1
36,15,36,0.9,15,35,25,6,98,0,2,0.3
39,13,33,0.9,16,36,27,6,97,0,1,0.3
32,13,31,0.9,16,28,22,6,98,0,1,0.4
29,12,31,0.9,15,27,20,6,97,0,1,0.8
28,11,25,0.9,20,25,19,6,97,0,1,0.6
22,10,21,0.9,21,20,15,6,97,0,2,0.3
22,9,19,0.9,19,21,15,6,97,0,2,0.5
28,9,18,0.9,21,23,19,6,96,0,1,0
28,9,18,0.9,24,24,19,6,94,0,2,0
28,9,17,0.9,24,25,19,5,94,0,1,0
29,10,18,0.9,21,25,20,5,95,0,1,0
30,11,21,0.9,17,27,21,5,94,0,1,0
33,11,24,0.9,14,30,23,6,93,225,1,0
33,13,26,1,13,32,23,6,91,0,1,0
39,16,29,1,16,36,27,6,90,45,2,0
46,22,29,1.1,21,45,32,7,85,225,1,0
52,25,29,1.1,26,50,36,9,81,0,2,0
53,24,26,1,35,51,37,11,75,0,2,0
52,21,21,1,49,50,36,13,70,45,1,0
50,19,21,1,53,50,32,14,66,45,1,0
51,18,24,0.9,55,51,33,13,71,45,2,0
52,18,26,0.9,53,53,34,13,72,225,1,0
53,17,25,0.9,47,55,37,12,75,45,2,0
57,16,25,0.9,41,57,40,11,79,0,2,0
55,16,24,0.9,37,55,39,10,81,0,2,0
58,17,24,0.9,32,57,41,10,83,0,2,0
63,16,24,0.9,30,64,45,10,84,0,2,0
67,15,22,0.9,30,67,48,9,85,0,2,0
73,14,17,0.8,33,73,53,9,90,0,1,0
74,12,15,0.8,34,71,54,8,94,0,2,0.1
70,10,15,0.8,33,66,51,8,96,270,2,0.7
64,9,14,0.8,31,58,46,8,96,225,2,0.3
55,8,14,0.8,33,48,39,8,96,45,2,0.2
49,8,11,0.7,41,42,34,8,96,45,1,0
40,8,10,0.7,46,37,28,8,96,0,1,0
33,8,11,0.7,47,32,23,7,96,45,2,0
31,8,16,0.7,45,31,21,7,97,0,2,0.1
29,8,19,0.8,44,29,20,7,97,225,2,0
29,9,21,0.8,44,29,20,7,97,0,1,0
30,10,22,0.8,42,30,21,8,97,0,1,0
34,11,23,0.8,40,34,23,8,96,0,1,0
39,12,24,0.8,41,38,27,8,95,0,1,0
45,13,23,0.8,39,44,31,8,95,90,1,0
48,13,26,0.9,37,47,33,8,95,0,1,0
53,12,25,0.8,39,56,36,8,95,0,2,0
51,11,26,0.8,38,51,34,8,95,0,2,0
51,11,27,0.8,36,52,33,8,96,0,2,0
48,12,26,0.8,34,48,32,8,97,45,2,0
45,10,21,0.8,36,41,31,8,97,0,2,0
43,10,20,0.8,37,40,30,8,97,0,2,0
50,10,18,0.8,37,50,31,8,97,45,2,0.3
42,10,16,0.8,39,40,29,7,97,0,2,0.1
35,10,13,0.7,39,34,24,7,97,0,2,0
32,9,13,0.7,38,31,22,7,97,0,2,0.1
27,9,12,0.7,35,27,18,7,98,0,1,0.3
28,8,13,0.7,34,25,19,7,97,0,1,0
19,8,12,0.7,33,17,13,7,97,0,1,0.4
16,8,12,0.7,33,16,11,7,96,0,2,0
18,8,12,0.7,32,16,12,7,96,45,1,0.6
18,8,14,0.7,30,18,10,7,96,45,1,0.1
17,9,19,0.7,24,17,11,7,95,0,0,0
18,10,24,0.8,20,18,11,7,95,270,1,0
19,13,26,0.8,19,17,13,8,94,0,0,0
22,17,28,0.9,20,22,14,9,90,180,1,0
31,19,31,1,19,31,21,9,91,180,1,0
40,19,30,1,20,40,26,11,90,125,2,0
49,21,30,1,20,49,33,12,89,180,2,0
51,20,32,1,24,51,30,12,93,180,2,0
53,18,32,0.9,25,55,33,12,91,180,1,0
54,18,33,0.9,22,58,36,13,89,125,1,0
58,21,39,1,14,66,39,12,88,0,0,0
60,23,39,1,9,70,39,12,89,0,1,0
59,20,32,0.9,10,67,36,11,93,0,1,0
55,15,24,0.8,11,60,37,10,93,0,1,0
45,14,24,0.8,10,45,30,10,94,0,2,0
43,13,25,0.8,9,42,30,9,96,225,1,0.3
43,11,22,0.8,9,41,30,9,97,0,1,0.2
36,11,21,0.8,10,34,25,9,97,225,2,0
33,10,20,0.8,10,29,23,9,97,0,2,0
26,9,21,0.8,9,25,18,8,96,0,2,0.1
22,9,18,0.8,11,22,15,8,97,225,1,0
20,9,17,0.8,11,20,14,8,97,225,1,0.1
21,9,17,0.8,9,21,13,8,97,0,1,0
23,9,17,0.9,8,23,15,8,97,225,1,0
24,9,19,0.9,6,24,16,8,98,270,1,0
29,10,20,0.9,6,29,18,8,98,270,1,0
34,11,21,1,6,34,21,8,99,0,1,0
41,14,22,1.1,7,41,26,9,98,0,0,0
53,20,26,1.2,9,54,37,10,96,125,1,0
67,25,32,1.2,10,73,48,12,92,125,2,0
70,23,28,0.9,30,78,51,14,88,180,2,0
59,17,18,0.6,51,67,41,16,80,180,3,0
51,15,18,0.6,57,52,31,16,78,180,3,0
50,15,23,0.6,52,50,31,15,79,180,3,0
49,16,28,0.7,48,49,33,15,81,180,2,0
51,20,36,0.8,34,52,34,15,84,180,2,0
56,32,37,1.2,29,62,36,14,84,125,2,0
72,40,36,1.3,27,85,52,14,84,180,1,0
69,39,35,1.4,21,82,50,14,84,125,1,0
73,28,28,1.1,14,88,53,14,85,0,1,0
58,13,21,0.8,12,60,41,9,94,225,3,0.3
32,10,17,0.8,16,32,22,8,94,0,2,0
21,10,14,0.8,24,21,13,8,93,225,2,0
15,9,11,0.8,35,15,10,8,93,225,2,0
17,9,10,0.8,42,17,8,8,93,0,2,0
18,9,11,0.9,44,18,9,8,92,225,2,0
19,9,12,0.9,46,19,12,8,89,225,2,0
25,9,15,0.9,49,24,17,8,88,225,1,0
35,9,20,1,45,32,24,8,87,270,1,0
48,11,22,1,44,44,33,8,85,270,2,0
55,13,22,1,44,50,39,9,83,225,2,0
59,14,18,0.9,46,55,42,9,81,225,2,0
60,14,18,0.9,47,57,43,9,79,225,2,0
60,15,17,0.9,52,55,43,10,76,0,2,0
54,17,19,0.8,60,53,38,12,71,270,1,0
54,16,22,0.8,66,53,38,11,71,45,2,0
59,15,22,0.9,63,57,42,11,72,45,2,0
62,14,22,0.9,63,60,44,10,73,45,2,0
63,16,22,0.9,59,60,45,10,75,45,2,0
67,16,21,0.9,55,63,48,10,78,0,2,0
73,15,19,0.8,52,68,53,9,81,45,2,0
77,16,17,0.8,58,74,56,9,81,0,2,0
75,15,18,0.8,55,70,55,9,83,45,1,0
77,13,14,0.8,60,71,56,9,84,0,1,0
77,11,13,0.8,62,68,56,8,93,45,1,0
74,10,13,0.8,59,70,54,8,96,225,1,0.2
74,9,13,0.8,54,75,54,8,97,0,1,0.1
72,8,12,0.8,51,66,52,8,97,0,1,0.1
64,8,12,0.8,47,57,46,8,97,0,1,0
57,8,12,0.8,43,49,40,8,98,0,0,0.2
54,8,14,0.8,40,45,38,8,97,0,0,0
46,8,17,0.8,35,42,32,8,97,0,0,0
46,9,20,0.9,28,40,32,8,97,0,0,0
48,11,25,1,23,43,33,9,98,0,0,0
50,12,28,1,19,45,35,10,98,180,2,0
59,17,29,1.1,17,55,42,11,97,180,2,0
69,20,28,1,21,64,50,12,92,180,2,0
73,18,24,0.8,39,71,53,13,86,180,3,0
60,15,17,0.7,58,60,43,14,81,180,3,0
52,14,14,0.7,69,52,36,17,70,180,3,0
52,14,15,0.7,72,54,36,18,68,180,4,0
54,15,19,0.7,69,57,36,17,68,180,3,0
56,16,27,0.7,55,61,37,16,74,180,3,0
55,22,37,1,40,60,37,15,78,125,2,0
60,33,39,1.3,34,65,43,15,80,125,2,0
72,34,38,1.6,27,78,52,14,81,125,2,0
79,34,36,1.6,19,98,58,14,81,125,2,0
79,38,32,1.7,16,101,58,13,85,125,1,0
84,30,30,1.5,15,97,62,12,89,125,1,0
77,28,30,1.4,14,92,56,11,93,0,1,0
74,26,27,1.2,13,82,54,11,94,0,1,0
67,21,24,1,15,74,48,11,94,0,1,0
64,19,20,1,14,63,46,11,93,0,1,0
68,13,18,0.8,15,67,49,12,92,0,2,0
79,11,16,1,13,76,58,11,91,0,2,0
100,10,17,1,12,88,75,11,90,0,2,0
87,10,18,1,15,78,64,11,90,225,2,0
55,10,19,1,20,56,39,10,89,0,2,0
49,11,20,1,25,49,31,10,87,0,3,0
43,13,21,0.9,29,43,26,10,86,0,2,0
40,14,21,0.9,36,40,25,10,88,225,1,0
41,13,20,0.9,41,41,23,10,90,225,2,0.1
43,14,21,0.8,48,43,23,9,92,225,1,0
51,13,23,0.8,45,52,33,9,94,225,2,0.2
55,13,26,0.9,43,60,39,9,94,0,2,0.4
63,14,29,0.9,38,66,45,9,94,0,0,1.4
69,14,33,1,27,67,50,9,96,270,2,0.8
70,15,34,1,21,64,51,9,96,45,1,0.2
72,15,32,1.1,19,66,52,9,96,0,1,0.3
74,15,34,1.1,16,66,54,9,96,0,1,0.3
73,14,33,1.1,16,63,53,9,97,270,2,0.6
70,12,26,1,26,62,51,9,96,225,2,1
74,11,17,0.9,46,59,54,9,96,45,1,0.7
77,11,16,0.8,53,63,56,8,93,225,2,0.2
78,10,16,0.8,52,67,57,8,95,225,1,0.3
77,11,15,0.8,50,66,56,8,95,45,2,0.5
74,10,14,0.9,51,67,54,8,94,0,1,1
74,10,15,0.9,47,66,54,8,94,0,1,1.2
75,10,18,0.9,44,66,55,8,95,45,1,0.8
78,10,25,0.9,36,67,57,8,94,0,1,0.9
75,11,29,1,33,65,55,8,96,0,2,0.6
78,13,34,1,29,68,57,8,96,225,1,0.6
83,15,35,1,31,72,61,8,95,270,1,0.6
92,14,36,1.1,36,76,68,9,93,225,1,0.2
93,20,34,1.1,35,81,69,9,92,225,1,0.1
93,20,27,1,48,83,69,9,85,225,2,0
89,18,24,0.9,54,76,66,9,87,225,1,0
89,17,23,0.9,58,80,66,9,89,45,1,0
90,17,26,0.9,55,81,67,9,93,0,1,0
103,18,29,1,45,90,77,9,94,45,2,0
94,16,27,0.9,38,91,70,9,93,0,1,0
90,15,24,0.9,32,83,67,9,92,0,1,0
80,15,19,0.9,31,73,59,9,91,45,2,0
64,13,17,0.8,26,57,46,8,94,0,2,0.1
40,12,17,0.8,22,34,28,8,94,0,2,0.2
23,12,13,0.8,25,22,16,8,95,0,2,0.2
15,10,11,0.7,30,15,10,8,94,0,2,0.1
14,9,9,0.7,32,14,9,8,95,0,2,0.1
15,9,9,0.6,33,15,10,7,94,45,2,0.5
15,8,8,0.6,38,15,10,7,94,0,2,0.4
14,7,7,0.5,41,14,9,7,94,45,2,1.4
13,7,7,0.5,41,11,7,7,95,45,1,0.7
13,7,8,0.5,40,11,7,6,94,45,2,0.6
13,7,12,0.5,39,10,6,6,93,45,2,0.2
12,8,17,0.6,36,10,6,6,94,0,2,0.2
13,10,19,0.6,38,13,6,7,92,45,2,0
15,11,20,0.6,40,15,9,7,92,0,1,0.4
15,12,18,0.6,45,15,10,7,92,0,1,0.8
16,11,18,0.6,49,16,10,7,92,45,1,0.5
16,13,18,0.7,50,15,10,8,92,45,2,0.4
16,12,17,0.6,51,16,10,8,92,45,1,0.3
16,12,16,0.6,51,14,9,8,92,0,1,0.5
16,12,17,0.6,50,16,10,8,92,45,2,0.1
15,12,19,0.6,47,13,9,8,93,45,2,0
19,12,18,0.6,47,15,13,8,91,45,1,0
16,12,16,0.6,48,15,11,8,91,0,2,0
18,14,17,0.6,45,14,12,7,93,45,2,0.2
19,13,17,0.7,42,18,13,7,94,45,2,0.2
20,12,13,0.6,46,20,12,7,94,0,2,0.5
19,10,11,0.6,50,18,13,7,94,0,2,0
17,10,9,0.6,52,16,11,7,95,45,1,0.1
17,9,8,0.6,52,16,10,7,94,45,2,0.1
16,9,8,0.6,51,16,10,6,94,0,1,0
16,9,8,0.6,48,16,11,6,95,0,2,0
16,9,8,0.6,47,16,10,6,95,45,2,0
15,9,8,0.6,44,15,10,6,94,0,1,0
18,9,11,0.7,37,18,10,7,93,45,2,0
18,10,17,0.7,27,17,12,7,93,0,1,0
23,12,21,0.8,24,20,16,7,91,0,1,0
22,15,17,0.8,32,21,15,8,82,45,2,0
22,14,17,0.7,40,21,15,9,80,0,2,0
19,14,18,0.7,40,19,13,9,82,45,2,0
19,16,16,0.7,44,19,13,9,80,0,2,0
22,14,14,0.7,46,22,14,9,80,45,2,0
27,14,15,0.7,46,27,18,10,78,0,2,0
33,15,15,0.7,55,32,23,10,76,0,1,0
29,15,15,0.7,58,27,20,10,78,225,1,0
25,16,18,0.7,52,25,17,10,78,0,0,0
25,18,22,0.7,53,25,16,9,79,225,1,0
24,14,17,0.7,50,24,14,9,79,0,0,0
25,16,19,0.7,42,25,14,9,81,0,1,0
27,17,20,0.7,39,27,17,9,83,45,1,0
30,16,18,0.7,37,30,19,8,87,0,1,0
28,16,19,0.7,28,28,19,7,92,225,1,0
30,19,21,0.8,18,30,19,7,93,0,1,0
32,15,17,0.8,20,32,22,6,95,0,1,0
30,11,11,0.7,27,30,20,6,96,0,2,0
30,10,9,0.6,33,30,21,6,97,225,1,0
30,10,8,0.6,38,27,21,6,95,0,2,0
26,10,10,0.6,33,25,18,6,96,225,1,0
26,11,13,0.6,26,26,18,6,96,0,1,0
25,10,18,0.6,24,24,17,6,96,180,1,0
26,13,22,0.7,24,26,17,6,98,125,1,0
26,17,21,0.7,29,26,18,7,96,0,0,0
32,21,19,0.7,41,31,22,9,79,45,1,0
30,16,13,0.6,61,30,21,10,73,45,1,0
25,13,10,0.5,70,25,17,10,69,0,2,0
23,13,9,0.5,72,23,16,12,68,45,1,0
24,13,8,0.5,75,23,16,11,67,90,2,0
25,14,8,0.5,78,25,16,12,67,45,1,0
29,17,9,0.5,79,27,20,12,66,0,1,0
36,21,11,0.6,73,36,25,11,68,45,1,0
45,23,12,0.6,70,43,31,11,70,45,1,0
54,21,11,0.5,67,49,38,10,74,90,2,0
55,20,12,0.5,64,49,39,10,76,0,1,0
59,18,12,0.5,61,53,42,9,77,0,2,0
57,18,11,0.5,61,50,40,9,77,45,2,0
54,18,9,0.5,63,48,38,9,78,45,1,0
42,26,10,0.5,61,38,29,8,80,0,1,0
110,23,10,0.5,58,104,83,8,80,0,1,0
108,18,9,0.5,53,100,81,8,80,0,2,0
79,16,9,0.5,51,74,58,8,83,0,0,0
67,16,9,0.5,44,59,48,8,83,0,0,0
60,17,10,0.6,41,55,43,8,83,0,0,0
58,15,12,0.6,36,53,41,8,81,0,1,0
58,16,18,0.6,27,51,41,8,84,0,0,0
65,19,21,0.6,22,56,47,8,82,90,1,0
69,36,23,0.7,24,66,50,9,81,125,1,0
77,37,23,0.7,34,85,56,10,69,225,1,0
77,36,21,0.7,48,73,56,12,61,315,1,0
67,27,17,0.6,66,62,48,14,60,270,1,0
58,25,15,0.6,73,52,41,15,54,45,1,0
59,25,14,0.6,81,53,42,15,53,125,1,0
62,24,13,0.7,87,59,44,15,57,315,2,0
65,23,13,0.7,90,59,47,14,60,180,2,0
65,23,15,0.7,84,58,47,14,60,180,2,0
64,28,21,0.7,65,59,46,13,70,180,2,0
69,36,32,0.9,41,66,50,11,75,125,2,0
90,42,35,0.9,27,85,67,10,82,125,1,0
122,36,30,0.8,26,113,92,9,85,180,2,0
129,25,22,0.7,31,119,98,9,87,180,2,0
99,24,18,0.7,31,90,74,9,86,125,1,0
92,20,14,0.7,34,84,68,8,91,180,1,0
74,16,11,0.7,33,68,54,9,90,90,2,0
70,14,10,0.7,34,61,51,8,91,0,0,0
62,14,11,0.6,32,55,44,8,91,0,1,0
57,14,11,0.7,30,52,40,9,90,0,1,0
55,17,12,0.7,25,50,39,9,90,0,0,0
57,18,14,0.7,23,52,40,9,90,180,1,0
57,16,17,0.7,24,49,40,9,88,125,2,0
53,18,20,0.7,23,46,37,10,87,125,1,0
50,22,19,0.7,25,46,35,10,86,180,1,0
53,20,20,0.7,29,50,37,10,85,0,0,0
48,17,21,0.7,30,46,33,11,82,180,1,0
48,17,20,0.7,35,43,33,12,79,90,0,0
45,17,15,0.6,45,44,31,12,77,180,1,0
45,19,14,0.6,49,45,31,12,77,125,1,0
49,17,13,0.6,51,49,32,13,76,180,1,0
52,15,13,0.6,50,52,36,12,79,225,2,0
53,14,19,0.6,39,53,37,12,80,45,1,0
58,13,18,0.7,33,55,41,12,88,45,1,0
58,12,14,0.7,31,54,41,11,90,0,3,0
52,13,13,0.6,32,43,36,11,84,0,2,0
58,14,12,0.6,35,48,41,11,82,270,1,0
57,15,13,0.7,34,47,40,10,84,0,1,0
62,15,13,0.7,34,52,44,10,87,0,1,0
65,15,11,0.7,40,55,47,9,89,125,1,0
67,13,9,0.7,41,56,48,9,91,45,0,0
62,13,10,0.7,35,53,44,9,92,90,0,0
60,13,11,0.7,30,53,43,9,93,90,0,0
59,13,10,0.7,25,53,42,8,94,45,1,0
60,13,11,0.7,22,54,43,8,95,0,0,0
62,13,14,0.8,17,57,44,8,95,0,1,0
59,13,17,0.8,10,55,42,7,96,0,0,0
58,17,16,0.9,11,54,41,8,97,0,0,0
55,22,16,0.8,20,54,39,10,84,315,1,0
67,26,17,0.8,36,59,48,13,68,125,1,0
69,24,15,0.7,57,60,50,16,60,180,1,0
59,20,12,0.7,75,52,42,16,55,125,2,0
52,15,10,0.6,88,45,36,18,50,125,2,0
42,13,9,0.6,92,38,29,19,47,125,2,0
38,12,9,0.6,94,36,26,20,47,180,3,0
38,12,9,0.6,90,35,26,19,46,180,3,0
